game,speaker,referent,referent_id,mds_1,mds_2
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#4a8a0b,14,3.0285881044093066,-0.049024478565215746
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5b0f33dd1e55760001b9a9ce,#768201,12,-2.2385617395833557,-0.6424400591095829
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5e2f1e401a4075000d1bee59,#c55286,37,-0.7806164013673823,-2.367433161202514
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,6110c8fb129da6ea8847b9f9,#d7456b,39,-0.9947883954866018,-1.176488980241315
6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#d7456b,39,-1.1710121031635992,-2.290980055315187
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#927900,9,1.4157421845225588,1.3203861858846986
0739-0ef11871-3b27-486a-99f3-0c26b2628260,602e0102c7be4d8f930bccb5,#8c6db5,32,-1.4394842178258804,-0.27986049881604264
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60a2cbab9a74ddb09789cfa8,#bb6400,5,-0.7237419720196474,-1.5683745061486098
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#7e71ba,31,-0.5545624724761915,1.011359002200776
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,6151f0f200c152d71f393bb5,#c55286,37,-1.5096811966402561,-1.4440966359044334
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#a67100,7,0.020880613208062726,2.306848156909303
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#00907c,20,-4.260219175686688,2.7778047732208226
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#8a7c00,10,0.6000705618931118,1.6940074771031286
0192-51579a54-ca07-4065-adf7-f9f11e47d993,5e886bafe66dd44f5c740394,#da464a,1,-2.3787898359330555,1.765925939069697
6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#4a8a0b,14,2.9033700628046097,0.19411464767184788
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f58ceb73a55aa065f014fb4,#927900,9,0.0020444586983570765,1.7007253632976007
0198-5e695728-0481-4864-a152-cf981b7e539e,5bace93b5cd4520001dc04a5,#009246,16,2.804375213294172,0.2562903638345217
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#009072,19,0.5825653568739214,0.4651182304607194
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,6151f0f200c152d71f393bb5,#009069,18,2.8687582800989326,0.1499612399836984
0198-5e695728-0481-4864-a152-cf981b7e539e,5bace93b5cd4520001dc04a5,#00905f,17,2.806973961833219,0.29105709505867444
4516-f0e189ae-c01a-4dd4-aa63-524371292e12,610e25f9f9818357aca7dc5f,#698518,13,2.5982047535286887,0.3664198493797111
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,610087304c584b2ba35b4034,#0081cd,28,2.7040837247409506,-1.2674003862411176
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#337dce,29,2.9716969694562656,-1.9554898571920198
6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#0084bc,27,-1.3997707776978237,1.927234876075468
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,611072022d4ba516aab619ac,#b45aa4,35,0.6801155402183695,1.4480947499135615
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,611c16a6c39439a1dd61c1f7,#0785ac,26,-3.310664004728158,-2.4187207761348177
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,61001a5d58777b6e99cc43a1,#a67100,7,0.6542259737526918,2.827771182824321
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#b45aa4,35,2.6265409689762915,-1.6191586128847557
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#008c86,21,-0.10879092408752934,-0.35014985421333
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#009069,18,-4.608019470969963,2.7444543316575873
0198-5e695728-0481-4864-a152-cf981b7e539e,5bace93b5cd4520001dc04a5,#4a8a0b,14,2.9974242610116426,0.18140172792109988
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5c61ab19776b38000156cc95,#dc4800,3,0.2226729872225963,0.36085066650240477
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61001bf99a534440d8563358,#9a760e,8,-2.5301358027213783,-0.6277947822530942
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#b45aa4,35,0.24375912376634637,0.7027783384993326
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#c55286,37,2.671782828720355,-0.39041255753449683
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,60fe0ff2978d9def5d345ecd,#da4836,2,1.5308966566851974,-1.0778271317046177
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5e2f1e401a4075000d1bee59,#009069,18,0.6011455492731089,-3.6384203441388774
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6102ad41aeb80cbf94d1ff64,#dc4800,3,-2.0069317873695827,-1.790483753663809
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,61118a566bf579b7d69aa202,#da464a,1,-1.6744754063946112,-2.45431838287463
8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#9769ae,33,2.9569562895827253,4.888599027900976
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#008c8e,22,2.322972698856852,-2.258153979594749
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,5f47b045144b1c1ab5bed08d,#009069,18,2.8440728313212644,-0.21446461727771093
0198-5e695728-0481-4864-a152-cf981b7e539e,60fcd99413d2d738147c7d55,#8a7c00,10,-3.3495278583860264,-2.411051691814661
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,600f37dd7222cf0f2cf43322,#0084bc,27,1.7296826476241551,-0.695510578230924
0198-5e695728-0481-4864-a152-cf981b7e539e,5bace93b5cd4520001dc04a5,#d9445d,0,-1.501775011937078,-1.2851626607929512
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,60a81df1832584842fb188f6,#7e71ba,31,0.6245696014285419,0.8342855708277787
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6058071bda217990b860e6ee,#da4836,2,-1.0846914302319328,-1.735329575327662
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6102ad41aeb80cbf94d1ff64,#0081cd,28,2.750468088246346,-1.543353895888594
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5d2c030eb3efb1001b7e4989,#008c8e,22,1.6706528434536994,-0.581046604423463
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#9a760e,8,-2.2425434095683867,-0.5017094265971735
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,600f37dd7222cf0f2cf43322,#c55286,37,-1.0141807209285787,5.701344813755152
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,60fe0ff2978d9def5d345ecd,#927900,9,-1.522624530493336,3.8878748142763517
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,611c16a6c39439a1dd61c1f7,#008c86,21,0.8290748762888694,-1.2654735583585401
6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#9a760e,8,0.38176095547715805,1.0554167172844704
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,60c9fcbb6090f57f63cdbebf,#a67100,7,0.5483269159754569,-2.8085549367153173
4516-f0e189ae-c01a-4dd4-aa63-524371292e12,610068e5f60debf1dafc444d,#927900,9,0.7141127704684703,1.6793820083833324
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,611072022d4ba516aab619ac,#c55286,37,-0.7343462239001082,1.179271681646867
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#6976be,30,-2.6502826053747586,2.2273362439417914
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,60a81df1832584842fb188f6,#927900,9,0.8786059110814206,1.1661628319618564
8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#d9445d,0,-1.081506788701429,1.982061828854821
6055-523df967-9fff-4240-9641-0582631f8802,610006b5173cacb40e469b7b,#008b98,23,0.7820928191211702,0.06989349051696532
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,60f5eba9476ad9bc1d4252e9,#ca5a00,4,-1.3634784009463194,-2.9069331835886936
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,5c105e2757fd11000127e60f,#bb6400,5,0.7124111853319941,1.0147149885024371
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#8a7c00,10,-0.6511130021737214,-2.0986680035473215
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#00905f,17,-0.5146273708319928,-2.5878216245700663
6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#bd5697,36,-1.2230970724729737,-1.5378739438053435
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#698518,13,-2.974933792224051,-1.567200443657569
0192-51579a54-ca07-4065-adf7-f9f11e47d993,5e886bafe66dd44f5c740394,#7e71ba,31,-1.201899736176913,1.883372877927449
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#8c6db5,32,-1.876741257541104,2.170573334044928
2587-8384393b-1042-47e8-a917-5062e30b3483,5ea93131b2e5310009e185e6,#768201,12,-3.384203878904815,2.318254001583479
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61294b6db5dce4f32fb7df9b,#c55286,37,-1.2517511226573137,-2.5576673013103433
6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#008b98,23,2.4959868563931673,-0.08984084501039058
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,60c9fcbb6090f57f63cdbebf,#6976be,30,0.07537047800169436,3.715774636286793
6055-523df967-9fff-4240-9641-0582631f8802,610006b5173cacb40e469b7b,#817f00,11,2.477388606060307,1.809050711423963
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#0087a8,25,0.7279297192290974,-4.308385537829844
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,6151f63958f5eb5b33db9239,#bb6400,5,-0.16667359880507676,-0.9819290270402736
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#4a8a0b,14,-2.0804677616997957,4.576328092530462
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5e521a4b05acdb243aaee8de,#b45aa4,35,-3.025916452654058,1.9888474092069863
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,6110c8fb129da6ea8847b9f9,#bb6400,5,-3.0381984733775584,-0.9413954917081355
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#d9445d,0,0.4031216423466827,-4.766501382229727
4516-f0e189ae-c01a-4dd4-aa63-524371292e12,610068e5f60debf1dafc444d,#a265a6,34,-1.320193794518178,1.4986739634618946
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,60f5eba9476ad9bc1d4252e9,#c55286,37,-0.7709685780522073,-2.4952964194448413
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,5b8ad127ce33a00001e696cf,#0081cd,28,1.5795438585343275,-1.1721646046620267
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,6151f63958f5eb5b33db9239,#337dce,29,-5.080949181629905,1.7002262071474372
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,611072022d4ba516aab619ac,#6976be,30,-1.2910642985392466,1.0418132504453737
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5b0f33dd1e55760001b9a9ce,#00907c,20,2.2529477987595516,-0.6912581327745149
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#ae6c00,6,1.722012300500036,4.168855200567702
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,60f5eba9476ad9bc1d4252e9,#00905f,17,3.133890579448532,0.02286600272797359
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#0084bc,27,0.45770957784537186,2.146436681926265
4516-f0e189ae-c01a-4dd4-aa63-524371292e12,610068e5f60debf1dafc444d,#da4836,2,-3.5907082013767777,1.064934774358701
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#008c8e,22,1.3091522152341475,4.0101651034360275
6055-523df967-9fff-4240-9641-0582631f8802,610006b5173cacb40e469b7b,#ca5a00,4,0.5114942498407203,0.6759244073577257
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,61001a5d58777b6e99cc43a1,#00907c,20,-1.3119554237573265,-5.737392379831486
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,6110c8fb129da6ea8847b9f9,#c55286,37,-0.9835870996785011,-2.4949274309059364
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,60f5eba9476ad9bc1d4252e9,#8c6db5,32,-1.995806489682524,-2.0580719960188136
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,611072022d4ba516aab619ac,#0785ac,26,2.048292974313604,-1.5077908146478411
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6058071bda217990b860e6ee,#00905f,17,2.4871118337283273,0.38250424916836323
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,5c105e2757fd11000127e60f,#8c6db5,32,-2.148201164592286,-0.13948879237584694
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,5f47b045144b1c1ab5bed08d,#9a760e,8,-2.915855032628662,-0.9156018763307615
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,60f5eba9476ad9bc1d4252e9,#6976be,30,-3.984513977783776,-2.429101314485457
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,61118a566bf579b7d69aa202,#d4467b,38,-1.4474374417272065,-1.3242239510403222
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,60a81df1832584842fb188f6,#009018,15,3.7379481623227053,-0.0491752047683451
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#d4467b,38,-0.9449296419956577,-2.1032701838415266
0192-51579a54-ca07-4065-adf7-f9f11e47d993,5e886bafe66dd44f5c740394,#bb6400,5,0.6812558067067963,2.5009959201250163
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5c61ab19776b38000156cc95,#0087a8,25,0.3608291797301367,0.6970793763190739
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#4a8a0b,14,-2.1331773467136337,1.2893548351202049
0198-5e695728-0481-4864-a152-cf981b7e539e,60fcd99413d2d738147c7d55,#da4836,2,-2.9673687037593792,-2.87725846040666
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,600f37dd7222cf0f2cf43322,#d7456b,39,-1.0354157454461133,-0.12489830877116674
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#337dce,29,1.556526505209932,-1.8206462621376565
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#698518,13,-1.8234950766492253,0.0434359655328938
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#00905f,17,1.5881877271006477,0.2568062468315669
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5e521a4b05acdb243aaee8de,#d7456b,39,-0.6296951598431272,1.993994051259448
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#0081cd,28,0.6418587484259778,1.4486178491506325
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,61118a566bf579b7d69aa202,#00907c,20,2.902682764366,0.08340856679116558
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60a2cbab9a74ddb09789cfa8,#d4467b,38,-1.783508321315669,-1.8873542073950316
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,60c9fcbb6090f57f63cdbebf,#9a760e,8,0.3469097791511855,1.053941418344488
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6058071bda217990b860e6ee,#0084bc,27,2.735849938880591,-2.045468462475094
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,6151f63958f5eb5b33db9239,#008b98,23,2.1085413395111163,-1.8202900888578561
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f727fee07055f1d02a05a99,#00905f,17,2.6930519507779644,0.16995242858326348
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#ae6c00,6,-2.631747818837616,-3.0296809438206984
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#dc4800,3,-1.1096071406690913,-2.9969272339965163
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,60fe0ff2978d9def5d345ecd,#009072,19,2.0838246663958904,0.2992195040102812
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f727fee07055f1d02a05a99,#c55286,37,-1.0766423416321804,-1.1862069367020696
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6102ad41aeb80cbf94d1ff64,#ae6c00,6,-2.478434171837797,-2.3433035140978737
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#009072,19,0.3846049837993564,1.9767541607432102
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#a67100,7,1.1391418668249982,3.950955165531189
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61001bf99a534440d8563358,#c55286,37,-4.073156596794664,-1.3230209003691598
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#9a760e,8,-3.856853617312983,-1.0636751239495612
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#da4836,2,-1.3530780163439273,-3.38810837334194
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,60c9fcbb6090f57f63cdbebf,#0084bc,27,2.2065957697954537,-1.4188147849404937
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,611072022d4ba516aab619ac,#9769ae,33,-0.34051817902995146,0.9414043525341371
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#008b98,23,1.5284705725770222,0.646379425435719
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,610087304c584b2ba35b4034,#0089a0,24,1.2421813887704953,-1.4630717169646787
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5c61ab19776b38000156cc95,#8c6db5,32,-1.1390101966508497,1.7584035958868898
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#8a7c00,10,-2.137398233385224,-3.7163162064415385
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60a2cbab9a74ddb09789cfa8,#008c8e,22,-4.106828876291239,0.48307059865447066
6055-523df967-9fff-4240-9641-0582631f8802,610006b5173cacb40e469b7b,#da464a,1,1.226513847476828,-0.8558861301358565
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#8c6db5,32,-1.1076130743509758,-1.1194605000078315
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5e521a4b05acdb243aaee8de,#c55286,37,-3.921091063869526,2.14261971236164
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#008b98,23,2.011385293281512,-1.362651958148065
0198-5e695728-0481-4864-a152-cf981b7e539e,60fcd99413d2d738147c7d55,#0785ac,26,2.626033404071929,-1.720591876321387
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60a2cbab9a74ddb09789cfa8,#0089a0,24,2.3699903015566797,0.21477035908844036
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,60c9fcbb6090f57f63cdbebf,#337dce,29,1.2559390984013834,-2.1636223451527963
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5c61ab19776b38000156cc95,#00905f,17,0.8849417149957407,1.1437756303631195
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#9769ae,33,-0.4804040619431142,1.9360119118668737
0198-5e695728-0481-4864-a152-cf981b7e539e,5bace93b5cd4520001dc04a5,#d7456b,39,-0.6992819006042841,-1.4488652628302379
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#d7456b,39,-0.8613188725341848,-0.8812983541780144
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,5c105e2757fd11000127e60f,#008b98,23,0.9790088587293004,-0.06838939297605488
0198-5e695728-0481-4864-a152-cf981b7e539e,60fcd99413d2d738147c7d55,#b45aa4,35,-1.8685416032623687,-1.3622734193703163
6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#9769ae,33,-0.7648839371335977,1.9897706798254031
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#6976be,30,-1.5125318528948202,2.278580385831648
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#927900,9,0.855910577405366,1.5611872612553839
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60a2cbab9a74ddb09789cfa8,#ca5a00,4,-1.7163028689241948,0.5463006545695347
4516-f0e189ae-c01a-4dd4-aa63-524371292e12,610068e5f60debf1dafc444d,#009018,15,2.570993204666608,0.2963562961238704
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,5b8ad127ce33a00001e696cf,#009072,19,-2.35252160929049,1.8710759762949603
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,5b8ad127ce33a00001e696cf,#bd5697,36,-0.21909568530554435,0.6836521160878335
2587-8384393b-1042-47e8-a917-5062e30b3483,5ea93131b2e5310009e185e6,#bd5697,36,-4.9432477599805855,-2.724699064313325
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5b0f33dd1e55760001b9a9ce,#8a7c00,10,-2.6370400539635277,-1.059307338633232
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,60a81df1832584842fb188f6,#009069,18,3.626055907698227,-0.7056322540648395
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#0084bc,27,1.8401739397972876,-1.770557002379495
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#0084bc,27,1.355059978132523,0.02481465933664871
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,61118a566bf579b7d69aa202,#bd5697,36,-2.023332879257987,-2.293019493944334
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#da464a,1,-3.0217543076325537,0.3317596081031426
0192-51579a54-ca07-4065-adf7-f9f11e47d993,5e886bafe66dd44f5c740394,#d7456b,39,-0.4168493095253325,1.2251414298498335
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#bd5697,36,-4.64520224881085,-0.8838465795153435
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,610087304c584b2ba35b4034,#0087a8,25,2.659588849007504,-1.6764779447553553
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#bb6400,5,2.7060747371397014,-0.12878698526023996
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,611072022d4ba516aab619ac,#0081cd,28,1.4445945247352727,-0.9087844712337543
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,5c105e2757fd11000127e60f,#9769ae,33,3.836790153751032,3.0447468781021576
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6058071bda217990b860e6ee,#927900,9,0.7360972473567245,1.3454359419235622
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#6976be,30,-4.455361290709478,0.12966964070075335
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,6110c8fb129da6ea8847b9f9,#da4836,2,-1.080327679136188,-2.6884078268296245
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,61001a5d58777b6e99cc43a1,#8a7c00,10,-2.7124285457625494,1.9825525265186976
0192-51579a54-ca07-4065-adf7-f9f11e47d993,5e886bafe66dd44f5c740394,#0089a0,24,1.4716940788390476,-1.0707692206197528
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60a2cbab9a74ddb09789cfa8,#008b98,23,-3.0631359552353463,2.4317340095743094
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,60c9fcbb6090f57f63cdbebf,#00907c,20,-0.27556789532128706,0.8995045751785092
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61001bf99a534440d8563358,#927900,9,-1.2820573322748336,2.0272939811114297
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5c61ab19776b38000156cc95,#009072,19,-0.11693674115234529,1.7359522005348362
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5b0f33dd1e55760001b9a9ce,#d4467b,38,-0.9255426627606317,1.8358634820112727
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#c55286,37,-4.233551069836262,0.03494373605594289
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,6110c8fb129da6ea8847b9f9,#da464a,1,-1.5706698975934763,-3.4149304890659207
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61294b6db5dce4f32fb7df9b,#927900,9,3.5114075180687925,-0.2963203058402324
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#bb6400,5,0.6241964736750207,1.843246512994876
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61001bf99a534440d8563358,#009072,19,2.763523065358637,0.2463766259240448
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#bd5697,36,-2.461359521097337,1.2135532145846504
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#0087a8,25,0.9306127547886955,2.409711238541341
8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#a67100,7,1.2821497483363602,3.125693264806143
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#0081cd,28,2.2773930761349503,-1.3125920232641906
0739-0ef11871-3b27-486a-99f3-0c26b2628260,602e0102c7be4d8f930bccb5,#d4467b,38,0.09471852837062585,0.553570009993615
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#ca5a00,4,-1.8719401421180462,-4.3469845867379036
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,60fe0ff2978d9def5d345ecd,#a265a6,34,1.4145557892157246,-0.31646093900876854
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#8a7c00,10,-2.7087673844795757,-1.0984644064785292
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6102ad41aeb80cbf94d1ff64,#009246,16,2.8620592173546453,0.17319865266157405
