game,speaker,referent,referent_id,mds_1,mds_2,mds_3
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#008c8e,22,0.9863769180886662,-2.0393064456884487,-3.3331042009190566
6055-523df967-9fff-4240-9641-0582631f8802,610006b5173cacb40e469b7b,#ca5a00,4,1.2275566816083687,0.8119143141106319,0.9130198166645804
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,61001a5d58777b6e99cc43a1,#00907c,20,-2.316314712869048,3.2820145727107017,4.244761017354046
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,6110c8fb129da6ea8847b9f9,#c55286,37,-2.263481420149551,0.6351329835583379,1.3816876538426968
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,60f5eba9476ad9bc1d4252e9,#8c6db5,32,-2.902049226648735,-0.08624868417554019,-0.1521013243979149
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,611072022d4ba516aab619ac,#0785ac,26,0.220906415360157,-1.5688319129952049,1.9337971614284846
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6058071bda217990b860e6ee,#00905f,17,1.2930253751966068,-2.033206911128202,0.06446004583664428
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,5c105e2757fd11000127e60f,#8c6db5,32,-1.6755324231562967,0.7810808755497852,-1.2311948848427694
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,5f47b045144b1c1ab5bed08d,#9a760e,8,-2.548249016289437,-0.4128073585498287,-1.7129285721654943
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,60f5eba9476ad9bc1d4252e9,#6976be,30,-3.909187314393755,2.2263094808828905,-0.01974394510913455
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,61118a566bf579b7d69aa202,#d4467b,38,-1.2448007332315076,1.85141828410391,0.8710987404713317
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,60a81df1832584842fb188f6,#009018,15,1.7941835302689193,-2.978432344462268,1.0701178720067968
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#d4467b,38,-2.0277947119608513,0.5388742367137782,1.0850416672375724
0192-51579a54-ca07-4065-adf7-f9f11e47d993,5e886bafe66dd44f5c740394,#bb6400,5,2.4458592281640557,1.5334393845465957,0.3753653985188753
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5c61ab19776b38000156cc95,#0087a8,25,1.070452802197265,0.19039558018065073,-0.30883324790763955
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#4a8a0b,14,-0.048463186298270136,-0.049746002097109394,-2.725485479026841
0198-5e695728-0481-4864-a152-cf981b7e539e,60fcd99413d2d738147c7d55,#da4836,2,-3.708025690487829,-1.4678601632354922,-0.992864137297619
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,600f37dd7222cf0f2cf43322,#d7456b,39,-0.6616811192554604,0.9542604624963167,-0.23389010782141287
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#337dce,29,0.19929642399637515,-0.7912688622344209,2.3184402087993963
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#698518,13,-1.2565024288374176,0.5406814073466746,-1.2412040466399668
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#00905f,17,1.4481299331237651,-0.7276116810396609,0.7237583382181901
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5e521a4b05acdb243aaee8de,#d7456b,39,1.3272577376279282,0.9761173062562158,-1.4195745747211672
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#0081cd,28,1.6467793380485651,0.5097642388271674,-0.025598139491056493
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,61118a566bf579b7d69aa202,#00907c,20,1.336077083765245,-2.4048988943746483,0.4760627390177998
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60a2cbab9a74ddb09789cfa8,#d4467b,38,-1.551980768226155,2.2094103950212602,1.036397920493277
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,60c9fcbb6090f57f63cdbebf,#9a760e,8,1.248501311528781,1.4978699699514713,1.3391924821010408
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6058071bda217990b860e6ee,#0084bc,27,0.1641665780332747,-2.2073553464210995,2.479891933063974
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,6151f63958f5eb5b33db9239,#008b98,23,0.12318959706261565,-1.617198310137067,2.2195217244091565
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f727fee07055f1d02a05a99,#00905f,17,1.2354846405530824,-2.249305752269109,0.37014568948731225
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#ae6c00,6,-3.491204084394771,-1.7503444491484628,-0.8615015752920596
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#dc4800,3,-2.322660293561986,1.1382996097769416,1.9228932698180576
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,60fe0ff2978d9def5d345ecd,#009072,19,1.3683028710961012,-1.472342126623097,0.34055365494766227
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f727fee07055f1d02a05a99,#c55286,37,-1.2004175048164822,1.392750801905884,0.7971580138373323
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6102ad41aeb80cbf94d1ff64,#ae6c00,6,-3.351421965634033,-0.007636869627704933,-0.30349156937526073
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#009072,19,2.075320481990034,1.2351292016408284,0.08204649193014878
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#a67100,7,1.008843615511739,-1.8658460621276989,-3.2944388309058277
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61001bf99a534440d8563358,#c55286,37,-3.132480711711821,2.6639729364840115,-0.28855339151236215
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#9a760e,8,-2.9242538515842633,2.457326030671849,-0.5014820671123447
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#da4836,2,-2.7462522268701823,1.4020006718147886,1.9537025230428149
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,60c9fcbb6090f57f63cdbebf,#0084bc,27,0.17435094282721564,-1.9560178137773971,1.6511725502235148
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,611072022d4ba516aab619ac,#9769ae,33,0.7787616538927163,1.28695107867714,0.07264762354614744
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#008b98,23,1.5976129074578531,-0.5754077713027043,0.49112246082627514
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,610087304c584b2ba35b4034,#0089a0,24,-0.03711291358681666,-0.700655661328152,1.8446663578472313
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5c61ab19776b38000156cc95,#8c6db5,32,0.9583839465385089,1.8259323597369315,-1.0132876804615298
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#8a7c00,10,-3.6596232521281395,-2.0791097043836575,-0.5007340698949739
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60a2cbab9a74ddb09789cfa8,#008c8e,22,-2.4302175755164335,2.6054594669256192,-1.8559692865359405
6055-523df967-9fff-4240-9641-0582631f8802,610006b5173cacb40e469b7b,#da464a,1,0.05074426347265362,-1.089653089994876,0.916965501285299
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#8c6db5,32,-1.4259616556648023,1.0425438014605344,0.46254044929964255
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5e521a4b05acdb243aaee8de,#c55286,37,-0.8709845453937367,2.702706622247769,-3.3259929889500888
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#008b98,23,0.6714647897554246,-1.1499073025273554,2.0622868272147286
0198-5e695728-0481-4864-a152-cf981b7e539e,60fcd99413d2d738147c7d55,#0785ac,26,0.523873450277851,-1.7811151572759898,2.4295488620948444
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60a2cbab9a74ddb09789cfa8,#0089a0,24,0.9433309871921908,-2.145425590789787,-0.15784084025006453
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,60c9fcbb6090f57f63cdbebf,#337dce,29,-0.8998757994696401,-1.304891524355534,1.9024538317758601
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5c61ab19776b38000156cc95,#00905f,17,1.5344764691696413,0.053075211924702034,-0.038447298506426524
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#9769ae,33,1.2315416990703338,2.413742814559027,0.9059680866562567
0198-5e695728-0481-4864-a152-cf981b7e539e,5bace93b5cd4520001dc04a5,#d7456b,39,-1.3728171057243785,0.6115582154038947,0.8901898149987091
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#d7456b,39,-1.1085313666547747,0.6678497597825654,0.311977629682699
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,5c105e2757fd11000127e60f,#008b98,23,0.48976687545791037,-0.7530236577649608,0.1848973227709876
0198-5e695728-0481-4864-a152-cf981b7e539e,60fcd99413d2d738147c7d55,#b45aa4,35,-2.385325003963263,-0.105374142717919,-0.5477213752517343
6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#9769ae,33,1.0550389015884252,1.0058409158825163,-1.49817796022144
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#6976be,30,0.5092221514058399,1.4150618049528374,-2.1275612882297255
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#927900,9,2.0107159150379665,0.7726562254500026,0.4856814736937319
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60a2cbab9a74ddb09789cfa8,#ca5a00,4,-0.08829131346778593,2.428839090645085,0.2500820559104555
4516-f0e189ae-c01a-4dd4-aa63-524371292e12,610068e5f60debf1dafc444d,#009018,15,1.3158409995123335,-2.089780949889419,0.19702794596668316
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,5b8ad127ce33a00001e696cf,#009072,19,-0.13125772189743098,1.4200327747553703,-2.553691133806431
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,5b8ad127ce33a00001e696cf,#bd5697,36,0.6671035272027801,0.9760172976465882,0.08881898865850406
2587-8384393b-1042-47e8-a917-5062e30b3483,5ea93131b2e5310009e185e6,#bd5697,36,-5.252983195874849,1.3325481816932423,-1.0062763231468093
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5b0f33dd1e55760001b9a9ce,#8a7c00,10,-2.382465854117586,-0.7647136822890575,-1.5669545672971719
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,60a81df1832584842fb188f6,#009069,18,1.4574575546338753,-2.9241010202508675,1.518487001642603
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#0084bc,27,1.0836281482004162,-0.4510634417369922,2.476384679596005
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#0084bc,27,0.4553088922376764,-1.5775694498312427,-0.6714798162565883
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,61118a566bf579b7d69aa202,#bd5697,36,-1.864666653600571,2.4011911155346084,1.1399290726647284
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#da464a,1,-1.7881855134105464,1.9077846932876614,-1.4945318627655988
0192-51579a54-ca07-4065-adf7-f9f11e47d993,5e886bafe66dd44f5c740394,#d7456b,39,0.9397433884981454,1.1327048538788336,-0.4658529614896249
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#bd5697,36,-2.947525568670753,3.4574423805086987,-0.5884490460276336
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,610087304c584b2ba35b4034,#0087a8,25,0.5834092805904519,-1.8875042792466667,2.351439505049373
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#bb6400,5,1.0972610489136472,-2.2509187335323313,0.7164317114678812
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,611072022d4ba516aab619ac,#0081cd,28,-0.1375662977970913,-1.6924120641877,0.5797355912410894
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,5c105e2757fd11000127e60f,#9769ae,33,1.9386807940775257,-3.774624404562555,-2.1489394604047627
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6058071bda217990b860e6ee,#927900,9,1.7098221759747574,0.5359672726843085,0.21792787563526653
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#6976be,30,-2.7887613163437313,2.6243208455028375,-2.017946264925638
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,6110c8fb129da6ea8847b9f9,#da4836,2,-2.4226400472162397,0.7071693564699079,1.48381857597126
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,61001a5d58777b6e99cc43a1,#8a7c00,10,-0.24110513633555145,1.8825786057901097,-2.6759229702422407
0192-51579a54-ca07-4065-adf7-f9f11e47d993,5e886bafe66dd44f5c740394,#0089a0,24,-0.07903753531152664,-1.4790942695359572,1.0716957812316095
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60a2cbab9a74ddb09789cfa8,#008b98,23,-0.22491715090132341,2.156174612602735,-3.139040247072385
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,60c9fcbb6090f57f63cdbebf,#00907c,20,0.9820670249798483,1.5098213363332451,0.5225684678888922
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61001bf99a534440d8563358,#927900,9,0.7962665239446542,1.2883889599732081,-1.805194556697033
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5c61ab19776b38000156cc95,#009072,19,1.399108327285329,0.6344932275940977,-1.0169124251876767
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5b0f33dd1e55760001b9a9ce,#d4467b,38,0.9665456979074554,2.566822644797291,0.3933960548220711
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#c55286,37,-2.582633923726963,2.746006309490317,-1.6456023977269172
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,6110c8fb129da6ea8847b9f9,#da464a,1,-3.251695369959811,0.7718018255016573,1.6121914651971405
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61294b6db5dce4f32fb7df9b,#927900,9,1.556262144361837,-2.7005771249292123,1.3959142298666152
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#bb6400,5,2.067867862992504,1.0687126411438768,0.30224162277265276
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61001bf99a534440d8563358,#009072,19,1.4556172499139144,-2.1725168500058167,0.43971596159293647
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#bd5697,36,0.21845795597190315,3.1258098521539095,-0.3021359334871089
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#0087a8,25,-0.44573893699066774,1.5771479025509176,2.4803341372933034
8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#a67100,7,1.3114734079284185,-1.4687549389416354,-2.4766958110079926
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#0081cd,28,0.7494362124325258,-1.3654256234243962,2.0924388134190792
0739-0ef11871-3b27-486a-99f3-0c26b2628260,602e0102c7be4d8f930bccb5,#d4467b,38,0.7926973096566922,0.7567130857427767,0.3169446587019812
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#ca5a00,4,-2.093918599135891,3.0811397112624106,2.8635156111676734
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,60fe0ff2978d9def5d345ecd,#a265a6,34,1.1960233590808385,-0.11883968414449025,1.7207649372841833
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#8a7c00,10,-2.4448568261764994,-0.834393823717926,-1.5783564784455175
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6102ad41aeb80cbf94d1ff64,#009246,16,1.2311898860579695,-2.4699973028262785,0.17356848082446463
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5d2c030eb3efb1001b7e4989,#009246,16,1.498729935227768,-1.6622519080538043,0.9045292575957985
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61294b6db5dce4f32fb7df9b,#a265a6,34,0.5989472272107574,1.5004630624444055,-1.8393197742398317
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,61001a5d58777b6e99cc43a1,#a265a6,34,0.8489280176895004,2.3341315634537803,0.3046072340166031
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#00907c,20,2.2233811478551835,0.8630164625090491,0.028343600714148338
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#da4836,2,0.8649970359052281,1.2547170050040461,-1.5612925395063035
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5b0f33dd1e55760001b9a9ce,#008c86,21,0.33615157004520935,-1.2399986879851863,2.5957889266655507
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,611c16a6c39439a1dd61c1f7,#6976be,30,0.03501274888662286,1.7781245174738711,-1.9640936638331037
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,60c9fcbb6090f57f63cdbebf,#c55286,37,0.67700280845859,-0.20885314675981698,-0.12713209868113068
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,6151f63958f5eb5b33db9239,#927900,9,-2.7217314659190492,-0.1915869281753814,-2.059813670757976
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,611072022d4ba516aab619ac,#009018,15,1.0396798223466406,-1.9315923772083823,0.22912333882289573
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#d7456b,39,0.2854710655583367,-1.8697824909330432,0.877405069945525
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#d9445d,0,0.5653974991123996,1.2512960712313816,0.9906715377589781
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61294b6db5dce4f32fb7df9b,#ae6c00,6,-2.0266220553587484,-0.542355522191013,-1.56620727457458
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5d2c030eb3efb1001b7e4989,#817f00,11,-3.2812137617699677,-0.6128302327190106,-1.9611427560919128
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,6151f0f200c152d71f393bb5,#817f00,11,1.3349687523389144,1.4365099909448573,1.9554816495765937
6055-523df967-9fff-4240-9641-0582631f8802,610006b5173cacb40e469b7b,#009246,16,-0.642832480302107,1.8205045096418564,-3.435336073618907
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#337dce,29,0.688017060158112,-1.066425264955024,-1.058326283390776
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,60fe0ff2978d9def5d345ecd,#b45aa4,35,-2.5261152189048475,2.177847390106424,-2.1765211119136487
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61001bf99a534440d8563358,#ca5a00,4,-1.8828402510083828,-1.0863933225989786,-1.2613701770784
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5e521a4b05acdb243aaee8de,#00907c,20,1.154915639360063,-0.8103722965423644,-1.4972912981336628
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#00905f,17,-0.26435837067398366,3.3785298568016264,-2.9947358585634567
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,6151f0f200c152d71f393bb5,#337dce,29,0.9056908837470952,-1.831508139225825,1.040289551876043
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,60a81df1832584842fb188f6,#da4836,2,-0.8267560061475694,0.8235069798424712,0.9132862970025452
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,6151f0f200c152d71f393bb5,#da464a,1,-0.24149698712669354,0.19160458279309153,0.37871322340270985
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#927900,9,0.25096446461062294,-1.6340729683935957,0.8118612061139857
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,60fe0ff2978d9def5d345ecd,#8a7c00,10,-1.6878492303191635,2.892880344306335,-2.0317862900787493
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,5b8ad127ce33a00001e696cf,#d7456b,39,0.8248314531423121,1.204051943080283,0.2263778768649851
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,60fe0ff2978d9def5d345ecd,#4a8a0b,14,1.3226201131417625,-2.129455230495294,0.2165899618707721
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5e521a4b05acdb243aaee8de,#0084bc,27,-0.000454041275301726,-2.5789291869500315,-1.4502975693124718
4516-f0e189ae-c01a-4dd4-aa63-524371292e12,610068e5f60debf1dafc444d,#7e71ba,31,0.46566108599643014,1.402693406315973,-1.442122507368568
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,5be2dab1dc5b8d0001ce18a9,#ca5a00,4,0.7748068645299137,-1.5719522481917712,2.1120916939900902
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5b0f33dd1e55760001b9a9ce,#c55286,37,0.7731766351164274,0.9650726740666343,0.1531985603542731
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#c55286,37,0.6813184450062372,1.6506678260456609,0.2876346292913274
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#009018,15,-2.8870002470505436,3.3073903360868306,4.230576291891275
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#0084bc,27,-2.741804420328326,1.924201213804683,-0.6892575205846524
6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#008c86,21,0.8460607072994915,-1.7275916016865005,1.0982446686662832
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#0785ac,26,0.6447291619662162,-2.2562434156073787,3.1633428262931154
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,5f47b045144b1c1ab5bed08d,#bb6400,5,-2.087024260722503,-0.2031647052043622,-1.739506100665446
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f727fee07055f1d02a05a99,#d4467b,38,-0.9085168115415938,0.965701965363507,0.5383348604545524
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5d2c030eb3efb1001b7e4989,#ae6c00,6,-3.2734005788645435,-0.5606704255544057,-1.998707395899874
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61294b6db5dce4f32fb7df9b,#337dce,29,1.2127210307268745,-1.3466797093124823,1.9364533600631595
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,600f37dd7222cf0f2cf43322,#698518,13,2.14137301998697,0.9981906882737295,0.7485860612267887
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6058071bda217990b860e6ee,#8a7c00,10,1.5136645149924128,0.37635589944824255,-0.011410391743660491
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,60f5eba9476ad9bc1d4252e9,#008c86,21,0.4697684259719465,-1.7177358458259187,2.7673419011421654
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f58ceb73a55aa065f014fb4,#6976be,30,0.19579806871876052,1.4839840498854042,-3.676624833751228
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f58ceb73a55aa065f014fb4,#da464a,1,-0.9283392249193672,0.6415912040533905,1.442298923314097
6055-523df967-9fff-4240-9641-0582631f8802,610006b5173cacb40e469b7b,#d4467b,38,0.14234135264397196,-1.3927007146160526,1.567853062400867
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61294b6db5dce4f32fb7df9b,#008c86,21,1.3848618843963159,-2.73583596997021,0.7640143606745977
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5e521a4b05acdb243aaee8de,#d4467b,38,0.4176055026325046,1.3627505538520766,-1.2477090054509044
4516-f0e189ae-c01a-4dd4-aa63-524371292e12,610068e5f60debf1dafc444d,#9769ae,33,0.4978239073399372,1.2638798239781501,-0.7084196782530392
4516-f0e189ae-c01a-4dd4-aa63-524371292e12,610068e5f60debf1dafc444d,#008c8e,22,0.5489998472523203,-0.7634932562129512,2.200293622841549
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60a2cbab9a74ddb09789cfa8,#b45aa4,35,-0.4533291949325768,2.2080752702445468,-3.409471711464089
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,60c9fcbb6090f57f63cdbebf,#9769ae,33,1.1961682594382341,-1.1420746190010433,-2.1641400003121323
0192-51579a54-ca07-4065-adf7-f9f11e47d993,5e886bafe66dd44f5c740394,#008b98,23,-0.14374706698463713,-0.9526443998296311,2.20641584559674
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5e521a4b05acdb243aaee8de,#ae6c00,6,1.7135179290614548,1.2264829606789134,-0.11806597627589156
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,6151f63958f5eb5b33db9239,#d9445d,0,0.4972316982688788,1.044214614433569,0.11813965322944904
0198-5e695728-0481-4864-a152-cf981b7e539e,5bace93b5cd4520001dc04a5,#698518,13,1.249634628745303,-2.62902456323064,0.6235639255665695
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,610087304c584b2ba35b4034,#927900,9,-2.7673088132051458,-0.7440405820469614,-1.6143824383803562
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,5f47b045144b1c1ab5bed08d,#ca5a00,4,-3.388030776206114,-1.5173173989740072,-0.9619055477533492
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,60fe0ff2978d9def5d345ecd,#009246,16,1.2283769420840533,-1.9563513773360193,0.0313638676326644
8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#6976be,30,1.0024396672899896,1.9125388081624202,-0.00887797311245398
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5b0f33dd1e55760001b9a9ce,#bd5697,36,0.788899546224626,1.3443766327606907,0.42606462565760517
0192-51579a54-ca07-4065-adf7-f9f11e47d993,5e886bafe66dd44f5c740394,#d4467b,38,0.8303465215505207,0.9527202416376359,-0.6161778254013524
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,60a81df1832584842fb188f6,#768201,12,1.3977895218925314,-2.633435331031621,0.2521685681075464
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6102ad41aeb80cbf94d1ff64,#337dce,29,0.9261333114719262,-1.8991963833333325,2.371497938950756
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#337dce,29,-1.4394522186251575,1.5038542372079848,2.500791216860712
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,61118a566bf579b7d69aa202,#8a7c00,10,1.570741058303395,0.6670328781315253,0.3839946859167266
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,5f47b045144b1c1ab5bed08d,#a67100,7,-2.5117849600459548,-0.38150875118823363,-1.7375347516944497
