game,speaker,referent,referent_id,mds_1
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#9769ae,33,3.981182256157079
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5e521a4b05acdb243aaee8de,#da4836,2,0.6568687277216791
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#00907c,20,-1.7248072920990474
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#4a8a0b,14,-1.4699503851485158
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5b0f33dd1e55760001b9a9ce,#768201,12,-2.744272171395415
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5e2f1e401a4075000d1bee59,#c55286,37,2.2556632633233646
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,6110c8fb129da6ea8847b9f9,#d7456b,39,1.669137011723543
6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#d7456b,39,-2.6907944816274143
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#927900,9,0.34132563701986035
0739-0ef11871-3b27-486a-99f3-0c26b2628260,602e0102c7be4d8f930bccb5,#8c6db5,32,2.021994681432553
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60a2cbab9a74ddb09789cfa8,#bb6400,5,1.5090533773649695
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#7e71ba,31,0.9607513301022884
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,6151f0f200c152d71f393bb5,#c55286,37,2.251436038589396
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#a67100,7,-1.8721721926473187
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#00907c,20,5.191851659008516
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#8a7c00,10,0.6810669343351646
0192-51579a54-ca07-4065-adf7-f9f11e47d993,5e886bafe66dd44f5c740394,#da464a,1,-2.9529806734571533
6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#4a8a0b,14,-1.3964735006113433
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f58ceb73a55aa065f014fb4,#927900,9,0.9171227472075598
0198-5e695728-0481-4864-a152-cf981b7e539e,5bace93b5cd4520001dc04a5,#009246,16,-1.4046870154038587
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#009072,19,0.20972478998906866
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,6151f0f200c152d71f393bb5,#009069,18,-1.3536135174800605
0198-5e695728-0481-4864-a152-cf981b7e539e,5bace93b5cd4520001dc04a5,#00905f,17,-1.412083641454323
4516-f0e189ae-c01a-4dd4-aa63-524371292e12,610e25f9f9818357aca7dc5f,#698518,13,-1.2669408716217694
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,610087304c584b2ba35b4034,#0081cd,28,-1.0585449211747353
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#337dce,29,-1.8615937636339148
6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#0084bc,27,1.910997381784965
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,611072022d4ba516aab619ac,#b45aa4,35,0.6030931453042645
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,611c16a6c39439a1dd61c1f7,#0785ac,26,-4.363059362419866
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,61001a5d58777b6e99cc43a1,#a67100,7,1.4174636615305418
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#b45aa4,35,-1.2374621044568392
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#008c86,21,0.6163128821618797
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#009069,18,5.457695048626087
0198-5e695728-0481-4864-a152-cf981b7e539e,5bace93b5cd4520001dc04a5,#4a8a0b,14,-1.446023261339265
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5c61ab19776b38000156cc95,#dc4800,3,0.3582787419710644
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61001bf99a534440d8563358,#9a760e,8,-2.998989661076502
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#b45aa4,35,0.8078593138342167
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#c55286,37,-1.2877127646141715
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,60fe0ff2978d9def5d345ecd,#da4836,2,-0.8132514449202138
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5e2f1e401a4075000d1bee59,#009069,18,-3.7039955748899667
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6102ad41aeb80cbf94d1ff64,#dc4800,3,2.74153953659763
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,61118a566bf579b7d69aa202,#da464a,1,2.859554671533724
8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#9769ae,33,5.902952539636791
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#008c8e,22,-2.0377105791371735
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,5f47b045144b1c1ab5bed08d,#009069,18,-1.4101189550889364
0198-5e695728-0481-4864-a152-cf981b7e539e,60fcd99413d2d738147c7d55,#8a7c00,10,-4.393963815877185
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,600f37dd7222cf0f2cf43322,#0084bc,27,-0.7304181911858338
0198-5e695728-0481-4864-a152-cf981b7e539e,5bace93b5cd4520001dc04a5,#d9445d,0,-2.3900599065731463
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,60a81df1832584842fb188f6,#7e71ba,31,0.2589786619124932
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6058071bda217990b860e6ee,#da4836,2,-2.3100928845568647
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6102ad41aeb80cbf94d1ff64,#0081cd,28,-1.1370983251745443
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5d2c030eb3efb1001b7e4989,#008c8e,22,-0.7038034567572873
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#9a760e,8,-2.6716271187730567
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,600f37dd7222cf0f2cf43322,#c55286,37,-6.146078053853359
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,60fe0ff2978d9def5d345ecd,#927900,9,4.387972684297008
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,611c16a6c39439a1dd61c1f7,#008c86,21,-0.21881911372509252
6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#9a760e,8,0.4777582288257698
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,60c9fcbb6090f57f63cdbebf,#a67100,7,-2.4507671139068337
4516-f0e189ae-c01a-4dd4-aa63-524371292e12,610068e5f60debf1dafc444d,#927900,9,0.6892594592909701
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,611072022d4ba516aab619ac,#c55286,37,1.1223555664081704
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#6976be,30,3.354217733421139
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,60a81df1832584842fb188f6,#927900,9,0.35179660346678154
8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#d9445d,0,1.7070051677300315
6055-523df967-9fff-4240-9641-0582631f8802,610006b5173cacb40e469b7b,#008b98,23,0.07924463605411611
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,60f5eba9476ad9bc1d4252e9,#ca5a00,4,-3.3328032435464245
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,5c105e2757fd11000127e60f,#bb6400,5,0.35268081743856716
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#8a7c00,10,-2.775875401660139
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#00905f,17,2.3104568604263376
6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#bd5697,36,2.0566026137294178
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#698518,13,3.4007143143933547
0192-51579a54-ca07-4065-adf7-f9f11e47d993,5e886bafe66dd44f5c740394,#7e71ba,31,-2.1721329403254748
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#8c6db5,32,2.5123415599383865
2587-8384393b-1042-47e8-a917-5062e30b3483,5ea93131b2e5310009e185e6,#768201,12,4.161507941408189
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61294b6db5dce4f32fb7df9b,#c55286,37,2.7140015563657567
6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#008b98,23,-1.1441194901596659
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,60c9fcbb6090f57f63cdbebf,#6976be,30,-3.8175524200636217
6055-523df967-9fff-4240-9641-0582631f8802,610006b5173cacb40e469b7b,#817f00,11,-2.4034548997026555
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#0087a8,25,4.586891710462142
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,6151f63958f5eb5b33db9239,#bb6400,5,0.8957567151687695
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#4a8a0b,14,-5.3496842657093975
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5e521a4b05acdb243aaee8de,#b45aa4,35,-3.6968809925816855
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,6110c8fb129da6ea8847b9f9,#bb6400,5,3.2542185053677297
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#d9445d,0,-5.081985530740652
4516-f0e189ae-c01a-4dd4-aa63-524371292e12,610068e5f60debf1dafc444d,#a265a6,34,1.6415360179606526
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,60f5eba9476ad9bc1d4252e9,#c55286,37,2.309510391732418
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,5b8ad127ce33a00001e696cf,#0081cd,28,-0.6791646349732134
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,6151f63958f5eb5b33db9239,#337dce,29,5.453959739825264
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,611072022d4ba516aab619ac,#6976be,30,1.6299096158130288
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5b0f33dd1e55760001b9a9ce,#00907c,20,-1.0204092509485037
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#ae6c00,6,4.568486930731306
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,60f5eba9476ad9bc1d4252e9,#00905f,17,-1.504731618991497
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#0084bc,27,1.0072599987030733
4516-f0e189ae-c01a-4dd4-aa63-524371292e12,610068e5f60debf1dafc444d,#da4836,2,3.9175191641838136
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#008c8e,22,4.224834279704495
6055-523df967-9fff-4240-9641-0582631f8802,610006b5173cacb40e469b7b,#ca5a00,4,0.5847056881550555
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,61001a5d58777b6e99cc43a1,#00907c,20,6.212364002335345
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,6110c8fb129da6ea8847b9f9,#c55286,37,-2.7075456263845834
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,60f5eba9476ad9bc1d4252e9,#8c6db5,32,-3.2301740282855596
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,611072022d4ba516aab619ac,#0785ac,26,-0.8066364946026048
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6058071bda217990b860e6ee,#00905f,17,-1.2402826819311024
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,5c105e2757fd11000127e60f,#8c6db5,32,2.470407563376119
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,5f47b045144b1c1ab5bed08d,#9a760e,8,3.140810688078553
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,60f5eba9476ad9bc1d4252e9,#6976be,30,-4.956291640904933
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,61118a566bf579b7d69aa202,#d4467b,38,-2.396607380911372
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,60a81df1832584842fb188f6,#009018,15,-1.8909627027857236
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#d4467b,38,-2.375610018400463
0192-51579a54-ca07-4065-adf7-f9f11e47d993,5e886bafe66dd44f5c740394,#bb6400,5,1.1610262918897218
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5c61ab19776b38000156cc95,#0087a8,25,0.2847353705489391
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#4a8a0b,14,-2.9620883186978264
0198-5e695728-0481-4864-a152-cf981b7e539e,60fcd99413d2d738147c7d55,#da4836,2,4.1411980088254445
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,600f37dd7222cf0f2cf43322,#d7456b,39,1.3233104505920952
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#337dce,29,-0.4776865409209935
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#698518,13,2.1403856079889856
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#00905f,17,-0.29300587111120197
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5e521a4b05acdb243aaee8de,#d7456b,39,1.542510405331781
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#0081cd,28,0.5298392872731014
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,61118a566bf579b7d69aa202,#00907c,20,-1.3776755063285229
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60a2cbab9a74ddb09789cfa8,#d4467b,38,2.5856113483778156
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,60c9fcbb6090f57f63cdbebf,#9a760e,8,0.9728850956992641
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6058071bda217990b860e6ee,#0084bc,27,-1.9373107219184107
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,6151f63958f5eb5b33db9239,#008b98,23,-1.5595015172401527
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f727fee07055f1d02a05a99,#00905f,17,-1.2806319491564753
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#ae6c00,6,3.9592588181091295
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#dc4800,3,2.76899079475738
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,60fe0ff2978d9def5d345ecd,#009072,19,-0.8150346999291097
6136-58beeef7-d336-4143-91d4-0068cdfa2517,5f727fee07055f1d02a05a99,#c55286,37,1.8029333471163567
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6102ad41aeb80cbf94d1ff64,#ae6c00,6,3.5136142395795904
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#009072,19,0.868233838816825
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#a67100,7,-4.27618429403979
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61001bf99a534440d8563358,#c55286,37,-4.529560111591966
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#9a760e,8,4.041804297754447
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#da4836,2,-3.85669123251004
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,60c9fcbb6090f57f63cdbebf,#0084bc,27,-1.014399201681506
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,611072022d4ba516aab619ac,#9769ae,33,0.9510734859485894
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#008b98,23,-0.17089263381715641
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,610087304c584b2ba35b4034,#0089a0,24,-0.42465734506080893
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5c61ab19776b38000156cc95,#8c6db5,32,1.636806890294769
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,61001a7d72ee7fa3032b8a1a,#8a7c00,10,-4.503601309666435
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60a2cbab9a74ddb09789cfa8,#008c8e,22,4.380230557881523
6055-523df967-9fff-4240-9641-0582631f8802,610006b5173cacb40e469b7b,#da464a,1,-0.5326689278522867
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#8c6db5,32,1.7818191336233566
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5e521a4b05acdb243aaee8de,#c55286,37,-4.638718270899082
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#008b98,23,-0.6690931401201136
0198-5e695728-0481-4864-a152-cf981b7e539e,60fcd99413d2d738147c7d55,#0785ac,26,-1.636521666508357
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60a2cbab9a74ddb09789cfa8,#0089a0,24,-1.2439426936022824
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,60c9fcbb6090f57f63cdbebf,#337dce,29,-1.7772176024476163
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5c61ab19776b38000156cc95,#00905f,17,0.2663601091030786
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#9769ae,33,1.5847684307145784
0198-5e695728-0481-4864-a152-cf981b7e539e,5bace93b5cd4520001dc04a5,#d7456b,39,-1.864895424870281
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60fcf1a04c245326d05076e0,#d7456b,39,1.3783468878750793
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,5c105e2757fd11000127e60f,#008b98,23,-0.23163163223327063
0198-5e695728-0481-4864-a152-cf981b7e539e,60fcd99413d2d738147c7d55,#b45aa4,35,2.566879095849029
6055-523df967-9fff-4240-9641-0582631f8802,605243c1f9d94b7d6caf04dc,#9769ae,33,1.4938012928719775
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#6976be,30,2.4599597851701773
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#927900,9,0.5511073928804305
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60a2cbab9a74ddb09789cfa8,#ca5a00,4,1.9931829144354094
4516-f0e189ae-c01a-4dd4-aa63-524371292e12,610068e5f60debf1dafc444d,#009018,15,-1.2567075643239118
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,5b8ad127ce33a00001e696cf,#009072,19,2.8420652496124927
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,5b8ad127ce33a00001e696cf,#bd5697,36,0.7773953632112909
2587-8384393b-1042-47e8-a917-5062e30b3483,5ea93131b2e5310009e185e6,#bd5697,36,5.863869259588536
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5b0f33dd1e55760001b9a9ce,#8a7c00,10,-3.1769906522220044
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,60a81df1832584842fb188f6,#009069,18,-1.8542565104234845
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#0084bc,27,-0.3245600824451373
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#0084bc,27,-0.3498521438507275
9304-090b0ab4-b2f6-42b3-a787-d06d2a29fadf,61118a566bf579b7d69aa202,#bd5697,36,2.9961299990327315
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#da464a,1,3.1305572462787996
0192-51579a54-ca07-4065-adf7-f9f11e47d993,5e886bafe66dd44f5c740394,#d7456b,39,0.9660985624423913
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#bd5697,36,4.8967600051049125
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,610087304c584b2ba35b4034,#0087a8,25,-1.0634686883996387
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#bb6400,5,-1.2787617736482046
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,611072022d4ba516aab619ac,#0081cd,28,-0.6059416471506549
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,5c105e2757fd11000127e60f,#9769ae,33,-5.153986421667109
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6058071bda217990b860e6ee,#927900,9,0.48131581010217617
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#6976be,30,4.634998007142363
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,6110c8fb129da6ea8847b9f9,#da4836,2,2.607232445605949
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,61001a5d58777b6e99cc43a1,#8a7c00,10,-3.3687324511759646
0192-51579a54-ca07-4065-adf7-f9f11e47d993,5e886bafe66dd44f5c740394,#0089a0,24,-0.6152401709770089
2964-8aa2bd97-5c9d-4156-b6d8-e1574af0adb1,60a2cbab9a74ddb09789cfa8,#008b98,23,-4.075996946092114
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,60c9fcbb6090f57f63cdbebf,#00907c,20,1.040114757026578
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61001bf99a534440d8563358,#927900,9,1.9013569400743038
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5c61ab19776b38000156cc95,#009072,19,0.8553013212472395
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5b0f33dd1e55760001b9a9ce,#d4467b,38,1.8166050500714883
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#c55286,37,4.358984952020667
5552-ebe91faf-36cf-4a1a-88c1-e287570217dc,6110c8fb129da6ea8847b9f9,#da464a,1,-3.8555226261937094
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61294b6db5dce4f32fb7df9b,#927900,9,-1.6522398643241194
2587-8384393b-1042-47e8-a917-5062e30b3483,610414b7a275aba12c4bf8b0,#bb6400,5,0.7593110837014072
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61001bf99a534440d8563358,#009072,19,-1.2941245500254017
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#bd5697,36,-3.040457805535984
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#0087a8,25,2.1643413904127247
8780-7feec203-9a90-4601-a603-2684f706dee4,5a16eb755d06850001b00bea,#a67100,7,2.312642122657506
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#0081cd,28,-0.8330080282996792
0739-0ef11871-3b27-486a-99f3-0c26b2628260,602e0102c7be4d8f930bccb5,#d4467b,38,0.5454162194730706
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,60fcfce988af0e9f331ec84a,#ca5a00,4,-5.05017472320217
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,60fe0ff2978d9def5d345ecd,#a265a6,34,-0.10914990561182006
3951-8c86a62b-51da-4b32-bd8a-2e560b8ad009,6053ce04a276ce713b3e7c1a,#8a7c00,10,-3.242588566227528
4558-a5ec2c63-a8f0-44ec-932f-92117bfa0127,6102ad41aeb80cbf94d1ff64,#009246,16,-1.4303352268968739
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5d2c030eb3efb1001b7e4989,#009246,16,-1.034534434905035
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61294b6db5dce4f32fb7df9b,#a265a6,34,2.0234789964709914
6349-9065b367-5e9e-42c5-8ca8-571d61a8a2d2,61001a5d58777b6e99cc43a1,#a265a6,34,1.6055726887836015
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#00907c,20,0.6886707630899874
0739-0ef11871-3b27-486a-99f3-0c26b2628260,6109876949a63b51388197c2,#da4836,2,-1.7872250285878308
7315-163874f0-02f8-4f26-bd01-99758fad2f81,5b0f33dd1e55760001b9a9ce,#008c86,21,-0.8891899765373921
6670-dfc1c549-cdef-423f-8e8a-45fc8a164eef,611c16a6c39439a1dd61c1f7,#6976be,30,-2.6937088607768085
3730-56c8d6da-cb90-4c3a-817a-92d7a415d9e3,60c9fcbb6090f57f63cdbebf,#c55286,37,0.03243797081428697
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,6151f63958f5eb5b33db9239,#927900,9,-3.6638418811559976
4983-d6509fca-8aef-47b6-9c12-d8ff3bffafb2,611072022d4ba516aab619ac,#009018,15,-1.160561147166849
5611-d27589ce-fdf4-488b-b982-f5fc34b521ab,610761e24c57926a06f219e2,#d7456b,39,-0.8516144647928013
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5aa26bda35237b000112e35d,#d9445d,0,0.8277736775368408
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61294b6db5dce4f32fb7df9b,#ae6c00,6,2.5212829484495787
4377-e719cef4-3bba-44a1-8aec-8fc607a84bc9,5d2c030eb3efb1001b7e4989,#817f00,11,3.964550884589536
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,6151f0f200c152d71f393bb5,#817f00,11,-2.233283343368177
6055-523df967-9fff-4240-9641-0582631f8802,610006b5173cacb40e469b7b,#009246,16,-4.215030157049481
0192-51579a54-ca07-4065-adf7-f9f11e47d993,610784123ead4a29b40195b6,#337dce,29,-0.11555746659873874
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,60fe0ff2978d9def5d345ecd,#b45aa4,35,4.249407817618799
5700-5d3ea060-bdc6-4ea3-a129-2ee677c88541,61001bf99a534440d8563358,#ca5a00,4,-2.6486054716273126
2362-f425e887-ea90-40d6-88b9-10dbd716643f,5e521a4b05acdb243aaee8de,#00907c,20,-1.8294059280128194
8780-7feec203-9a90-4601-a603-2684f706dee4,615e32053d4f0c25ecbd9aaf,#00905f,17,4.755737788594787
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,6151f0f200c152d71f393bb5,#337dce,29,-1.0015209704558745
9031-a87ae5eb-af8f-4b52-aa0f-60b9ac2807ba,60a81df1832584842fb188f6,#da4836,2,1.2310700433367487
7322-c9e54e6e-8322-4c7a-9fc4-57a975a0715e,6151f0f200c152d71f393bb5,#da464a,1,0.20302276405906355
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,58727901d53c97000159dc92,#927900,9,-0.7146838848415566
2126-392c15c0-3baa-4914-90e4-db0a9b0a1479,60fe0ff2978d9def5d345ecd,#8a7c00,10,-4.183921835566635
